The Silk Road of China,17,"Geographically and culturally, Northwest China is about as far away from “traditional China” as you can get without crossing the border. The source of the Silk Road—the ancient trade route that helped create the modern world—is unlike anything you’ll find in Beijing or Xi'an, and this 17-day adventure takes you deep into the China few ever see. Otherworldly experiences abound: watch the sun rise over the dunes outside Dunhuang, explore the world of the Muslim Uyghurs, spend the night in traditional yurts near Urumqi, and venture into the Taklamakan Desert to Kashgar. There’s more, of course, but we’ve got to keep a few secrets, right?","[""Photography"", ""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""New Trips"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ACSR.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/ACSR/China-Urumqi-Tianchi-Lake-Landscape-IS-19155353-Sm-ACSR.jpg,"[[""CN"", ""China""]]"
Tibet Adventure,15,"Take part in rituals and haggle for a bargain in the markets. From modern Beijing, travel back in time across scenic countryside to Tibet on this well-packed overland adventure. Witness the splendour of Potala Palace and the majesty of remote monasteries and then celebrate the journey to Kathmandu. Wake up to views of Everest and enjoy a window into the heart of this remote land. A local guide and CEO will show you the region’s hidden gems and make sure your trip burns brightly in your memory long after you've climbed down from the roof of the world.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""4"", ""Merchandising"", ""Top Seller"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ACTA.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/tibet/ACTA/ACTA_banner_tibet_monastary.jpg,"[[""NP"", ""Nepal""], [""CN"", ""China""]]"
China Backroads,18,"Modern and ancient; bustling and pacific; crowded and isolated—China is a study in mind-blowing contrasts. This trip explores all of them, from the skyscrapers of modern Hong Kong and Beijing to the 3,000-years-plus history of Xi’an, eastern terminus of the Silk Road and the isolated monasteries and rural villages of the Tibetan grasslands that remain virtually untouched by the twenty-first century. This truly is where time stands still and passes you by, often at the same moment. Travel tip: Leave your watch at home.","[""Photography"", ""Wildlife/Nature"", ""Cycling"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ACTC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/ACTC/ACTC.jpg,"[[""HK"", ""Hong Kong""], [""CN"", ""China""]]"
Trans Mongolian Express,21,"From the Great Wall of China to the Hermitage in St Petersburg, travel halfway around the world in three incredible weeks. Board one of the world’s great trains and ride the rails on this once-in-a-lifetime trip across the grassy steppes of Mongolia and through the taiga forests of Siberia. Share train carriages with locals, overnight in Mongolian ger tents and in cozy Russian homestays. Not only does this trip provide the perfect blend of comfortable accommodations and plenty of activities but also free time to explore this fascinating region at your own pace.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ACTM.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/ACTM/ACTM_banner_mongolia_kid.jpg,"[[""MN"", ""Mongolia""], [""RU"", ""Russian Federation""], [""CN"", ""China""]]"
Wild China,21,"Walk the Great Wall of China and trek through the stunning Tiger Leaping Gorge. Stare down Terracotta Warriors and commune with giant pandas. For those seeking a unique adventure that balances China’s highlights with a look at its ‘wild’ side, this three-week tour gives you the classics before taking you further afield to the hidden gems. Best of all, you get the free time you need to explore at your own pace. Whether wandering mountain monasteries or cycling through the region’s watercolor scenery, this tour will take you down the road less travelled.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Basic"", ""3"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ACWC.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/ACWC/China-Yangtze-Three-Gorges-Sunrise-IS-2001195-Or-RGB.jpg,"[[""HK"", ""Hong Kong""], [""CN"", ""China""]]"
Project China—Pandas,14,"This unique itinerary introduces the highlights of the Middle Kingdom — from the historic gems of modern Beijing to the ancient walls of Xian and cosmopolitan glitter of contemporary Shanghai, while allowing you to give back to the community at the same time. From the palaces and temples of Beijing venture to the countryside to experience the grandeur of the Great Wall and work with intellectually challenged youth at a unique organic farm based centre designed to offer employment opportunities and training to intellectually challenged people. In Xian witness the world famous Terracotta warriors, in Chengdu indulge in the culinary spice that is Sichuan cuisine and volunteer at the largest Panda reserve in the world to help ensure these distinctly Chinese icons are around for future generations to admire.","[""Volunteer"", ""Wildlife/Nature"", ""Culture/History"", ""Standard"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ACZJ.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/ACZJ/ACZJ.jpg,"[[""CN"", ""China""]]"
Volunteer China – Pandas,14,"This unique itinerary introduces the highlights of the Middle Kingdom — from the historic gems of modern Beijing to the ancient walls of Xi'an and cosmopolitan glitter of contemporary Shanghai — while allowing you to give back to the community at the same time. From the palaces and temples of Beijing, venture to the countryside to experience the grandeur of the Great Wall and offer vocational training at a school with people who have developmental disabilities. In Xi'an, witness the world-famous Terracotta Warriors. In Chengdu, indulge in the culinary spice that is Sichuan cuisine, and volunteer at the largest panda reserve in the world to help ensure these distinctly Chinese icons are around for future generations to admire.","[""Volunteer"", ""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Beijing,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ACZJ.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/ACZJ/ACZJ.jpg,"[[""CN"", ""China""]]"
Spirit of Bhutan,12,"For lovers of Asian culture wanting to dig deeper, this 12-day trip through Bhutan's magnificent mountain terrain promises stunning photographs and encounters with a people who care more about GNH—Gross National Happiness—than GDP. As you explore tiny towns and remarkable monasteries, you'll receive unparallelled opportunities for cultural interactions, photography, hiking and blessings from Buddhist monks. With the direction of an expert local guide, immerse yourself in a land that prides itself on its remote isolation.","[""Photography"", ""Trekking/Hiking"", ""Culture/History"", ""Discovery Adventures"", ""Upgraded"", ""3"", ""Small Group""]",Paro,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ADBHD.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/bhutan/ADBHD/ADBHD-Bhutan-Monastery-Mountain-Flags-IS-11375121-Or-RGB.jpg,"[[""BT"", ""Bhutan""]]"
Bhutan Adventure,10,"Imagine a country where a land’s worth is measured differently—think Gross National Happiness instead of Gross Domestic Product. Now stop dreaming because you are in the unexplored mountain kingdom of Bhutan. Beauty and wisdom are revealed at each dzong, every Gompa and, most incredibly, in the eyes of every smiling Buddhist monk you meet. On gentle treks through remote trails and visits to Paro, Thumpu and Punakja, nature lovers, photographers and cultural junkies will uncover a purity of culture, traditions and kindness.","[""Photography"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Paro,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ADPP.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/bhutan/ADPP/ADPP.jpg,"[[""BT"", ""Bhutan""]]"
Wonders of Bhutan,10,"For lovers of Buddhist culture wanting to dig deeper, this 10-day trip through Bhutan's magnificent mountain terrain promises stunning photographs and encounters with a people who care more about GNH—Gross National Happiness—than GDP. As you explore tiny towns and remarkable monasteries, you'll receive unparallelled opportunities for cultural interactions and blessings from Buddhist monks. With the direction of an expert local guide and comfortable accommodations at the end of the day, immerse yourself in a land that prides itself on its remote isolation and happiness.","[""Trekking/Hiking"", ""Culture/History"", ""Comfort"", ""Upgraded"", ""3"", ""New Trips"", ""Small Group"", ""Bucket list""]",Paro,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ADWB.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/bhutan/ADBHD/ADBHD-Bhutan-Monastery-Mountain-Flags-IS-11375121-Or-RGB.jpg,"[[""BT"", ""Bhutan""]]"
Bali and Java Explorer,14,"If you’re looking to free your spiritual side–with a backdrop of stunning beaches and jungles–Bali and Java are waiting. Travel by bicycle rickshaw to local markets and workshops, and get your “om” on at the Borobudur temple. Participate in a traditional cooking class with an expert chef. And of course, it wouldn’t be the full Balinese experience if you didn’t take some leisure time to relax on the picturesque beaches. It’s the perfect mix of beauty and Buddhist zen.","[""Wildlife/Nature"", ""Culture/History"", ""Comfort"", ""Upgraded"", ""2"", ""New Trips"", ""Small Group"", ""Bucket list""]",Yogyakarta,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AEBE.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/indonesia/AELA/AELA_banner_lombok_gili_meno_sea_boat.jpg,"[[""ID"", ""Indonesia""]]"
"Indonesia in Depth—Sumatra, Java, Bali",28,"Get ready to hit the ground running in this 28-day whirlwind tour of Indonesia’s top sights. We mean that literally, too – you’ll stay active as you hike and explore Berastagi, Sipirok, Tangkahan, Bukit Lawang and more. Recharge with street food crawls and coffee plantation tours, and take the time to get up close and personal with orangutans and elephants. Experiencing it all with a group of like-minded travellers is the best way to get the most out of this dynamic country.","[""Chill Out"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""New Trips"", ""Small Group""]",Medan,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AEID.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/indonesia/AEKS/AEKS.jpg,"[[""ID"", ""Indonesia""]]"
Indonesia Encompassed,29,"Indonesia is a busy place, and not just because it’s one of the most densely-populated places on Earth. Blessed with rich jungles, imposing volcanoes and mile upon mile of gorgeous beachfront, it’s not surprising that 135 million people live here full-time. On this 29-day trip, you’ll get to experience what they live every day – Bandung, which feels more European than some cities in Europe; Yogyakarta’s volcanic landscapes; Bali’s pristine beaches; and far more than we can possibly get into here. Need more details? Come find 'em. Don’t worry, we’ll wait...","[""Chill Out"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""New Trips"", ""Small Group""]",Medan,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AEIE.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/indonesia/AEBA/AEBA_banner_indonesia_bali_masks.jpg,"[[""ID"", ""Indonesia""]]"
